so_id,sso_id,customer_id,quantity,label_price,discount,amount,paid_time,item_id,option_id,order_date,order_weekday,order_hour,is_weekend,is_night,customer_segment,member_level,customer_group_id,is_multi_order,cluster,year,month
SO_37405,0,Customer_1089,2,192.22,0.9801740775030559,376.8181223552748,2023-07-27 01:49:22,Item_0,12,2023-07-27,3,1,0,1,1,1,0,True,2,2023,7
SO_37405,1,Customer_1089,1,123.25,1.0,123.25,2023-07-27 01:49:22,Item_0,0,2023-07-27,3,1,0,1,1,1,0,True,2,2023,7
SO_37406,0,Customer_227,1,108.78,0.9368931270120957,101.91523435637578,2023-07-27 01:50:00,Item_1,1,2023-07-27,3,1,0,1,1,0,0,False,2,2023,7
SO_37407,0,Customer_1280,1,108.78,0.9368931270120957,101.91523435637578,2023-07-27 02:04:00,Item_1,1,2023-07-27,3,2,0,1,0,0,0,False,0,2023,7
SO_37407,1,Customer_1280,1,202.94,0.9560726745871712,194.02538858072052,2023-07-27 02:04:00,Item_1,20,2023-07-27,3,2,0,1,0,0,0,False,0,2023,7
SO_37408,0,Customer_293,1,86.77,1.0,86.77,2023-07-27 02:12:15,Item_3,17,2023-07-27,3,2,0,1,1,1,0,False,2,2023,7
SO_37409,0,Customer_227,1,202.94,0.9560726745871712,194.02538858072052,2023-07-27 03:16:30,Item_1,20,2023-07-27,3,3,0,1,1,0,0,True,2,2023,7
SO_37410,0,Customer_1217,1,179.59,0.8420236340407067,151.2190244373705,2023-07-27 08:43:00,Item_6,6,2023-07-27,3,8,0,0,0,1,1,False,2,2023,7
SO_37410,1,Customer_1217,1,176.5,0.8916747247730116,157.38058892243654,2023-07-27 08:43:00,Item_6,15,2023-07-27,3,8,0,0,0,1,1,False,2,2023,7
SO_37411,0,Customer_538,4,108.78,0.9368931270120957,407.6609374255031,2023-07-27 09:25:55,Item_1,1,2023-07-27,3,9,0,0,0,1,1,False,2,2023,7
SO_37411,1,Customer_538,4,202.94,0.9560726745871712,776.1015543228821,2023-07-27 09:25:55,Item_1,20,2023-07-27,3,9,0,0,0,1,1,False,2,2023,7
SO_37413,0,Customer_391,1,49.83,0.9892925796229531,49.29644924261175,2023-07-27 09:26:35,Item_3,3,2023-07-27,3,9,0,0,1,1,0,False,2,2023,7
SO_37414,0,Customer_244,2,49.83,0.9892925796229531,98.5928984852235,2023-07-27 10:13:57,Item_3,3,2023-07-27,3,10,0,0,1,1,0,False,2,2023,7
SO_37414,1,Customer_244,1,86.77,1.0,86.77,2023-07-27 10:13:57,Item_3,17,2023-07-27,3,10,0,0,1,1,0,False,2,2023,7
SO_37416,0,Customer_1209,2,108.78,0.9368931270120957,203.83046871275155,2023-07-27 10:35:29,Item_1,1,2023-07-27,3,10,0,0,1,1,1,False,2,2023,7
SO_37415,0,Customer_1347,1,49.83,0.9892925796229531,49.29644924261175,2023-07-27 10:39:52,Item_3,3,2023-07-27,3,10,0,0,0,1,0,False,0,2023,7
SO_37417,0,Customer_1131,2,202.94,0.9560726745871712,388.05077716144103,2023-07-27 10:46:36,Item_1,20,2023-07-27,3,10,0,0,2,1,1,False,1,2023,7
SO_37418,0,Customer_177,1,345.92,1.0,345.92,2023-07-27 10:51:22,Item_0,14,2023-07-27,3,10,0,0,2,2,0,False,1,2023,7
SO_37419,0,Customer_401,1,94.12,1.0,94.12,2023-07-27 10:56:09,Item_5,5,2023-07-27,3,10,0,0,1,2,0,False,2,2023,7
SO_37420,0,Customer_177,2,94.37,0.9703375701493087,183.14151298998053,2023-07-27 11:04:46,Item_7,7,2023-07-27,3,11,0,0,2,2,0,True,1,2023,7
SO_37421,0,Customer_184,1,179.59,0.8420236340407067,151.2190244373705,2023-07-27 11:06:35,Item_6,6,2023-07-27,3,11,0,0,0,1,0,False,2,2023,7
SO_37421,1,Customer_184,1,176.5,0.8916747247730116,157.38058892243654,2023-07-27 11:06:35,Item_6,15,2023-07-27,3,11,0,0,0,1,0,False,2,2023,7
SO_37422,1,Customer_1299,2,108.78,0.9368931270120957,203.83046871275155,2023-07-27 11:10:15,Item_1,1,2023-07-27,3,11,0,0,1,0,1,False,1,2023,7
SO_37422,0,Customer_1299,1,202.94,0.9560726745871712,194.02538858072052,2023-07-27 11:10:15,Item_1,20,2023-07-27,3,11,0,0,1,0,1,False,1,2023,7
SO_37423,0,Customer_184,1,155.39,1.0,155.39,2023-07-27 11:23:41,Item_2,22,2023-07-27,3,11,0,0,0,1,0,True,2,2023,7
SO_37424,0,Customer_15,4,202.94,0.9560726745871712,776.1015543228821,2023-07-27 11:31:45,Item_1,20,2023-07-27,3,11,0,0,1,1,0,False,2,2023,7
SO_37425,0,Customer_52,1,68.59,0.8733086495527196,59.90024027282104,2023-07-27 11:34:05,Item_4,4,2023-07-27,3,11,0,0,0,1,0,False,2,2023,7
SO_37426,0,Customer_1164,2,202.94,0.9560726745871712,388.05077716144103,2023-07-27 11:46:34,Item_1,20,2023-07-27,3,11,0,0,1,2,1,False,2,2023,7
SO_37426,1,Customer_1164,1,123.25,1.0,123.25,2023-07-27 11:46:34,Item_0,0,2023-07-27,3,11,0,0,1,2,1,False,2,2023,7
SO_37427,0,Customer_147,1,176.5,0.8916747247730116,157.38058892243654,2023-07-27 11:53:55,Item_6,15,2023-07-27,3,11,0,0,1,0,0,False,2,2023,7
SO_37427,1,Customer_147,1,179.59,0.8420236340407067,151.2190244373705,2023-07-27 11:53:55,Item_6,6,2023-07-27,3,11,0,0,1,0,0,False,2,2023,7
SO_37428,0,Customer_1089,1,345.92,1.0,345.92,2023-07-27 11:57:27,Item_0,14,2023-07-27,3,11,0,0,1,1,0,True,2,2023,7
SO_37429,0,Customer_1164,4,94.12,1.0,376.48,2023-07-27 12:04:28,Item_5,5,2023-07-27,3,12,0,0,1,2,1,True,2,2023,7
SO_37430,0,Customer_941,2,77.04,0.9383344864220018,144.57857766790204,2023-07-27 12:20:09,Item_2,2,2023-07-27,3,12,0,0,0,1,2,False,0,2023,7
SO_37431,0,Customer_451,1,345.92,1.0,345.92,2023-07-27 12:31:42,Item_0,14,2023-07-27,3,12,0,0,0,2,0,False,2,2023,7
SO_37431,1,Customer_451,1,123.25,1.0,123.25,2023-07-27 12:31:42,Item_0,0,2023-07-27,3,12,0,0,0,2,0,False,2,2023,7
SO_37432,0,Customer_929,3,155.39,1.0,466.16999999999996,2023-07-27 12:42:13,Item_2,22,2023-07-27,3,12,0,0,1,1,2,False,2,2023,7
SO_37432,1,Customer_929,1,77.04,0.9383344864220018,72.28928883395102,2023-07-27 12:42:13,Item_2,2,2023-07-27,3,12,0,0,1,1,2,False,2,2023,7
SO_37433,0,Customer_711,1,345.92,1.0,345.92,2023-07-27 12:48:45,Item_0,14,2023-07-27,3,12,0,0,0,2,1,False,0,2023,7
SO_37434,0,Customer_451,3,176.5,0.8916747247730116,472.1417667673096,2023-07-27 12:58:03,Item_6,15,2023-07-27,3,12,0,0,0,2,0,True,2,2023,7
SO_37436,0,Customer_1565,1,108.78,0.9368931270120957,101.91523435637578,2023-07-27 13:16:10,Item_1,1,2023-07-27,3,13,0,0,0,1,0,False,0,2023,7
SO_37435,0,Customer_433,2,67.72,0.9372610394937644,126.94263518903544,2023-07-27 13:16:48,Item_10,10,2023-07-27,3,13,0,0,0,1,0,False,0,2023,7
SO_37437,0,Customer_349,1,179.59,0.8420236340407067,151.2190244373705,2023-07-27 13:21:59,Item_6,6,2023-07-27,3,13,0,0,1,0,0,False,2,2023,7
SO_37438,0,Customer_1462,1,192.22,0.9801740775030559,188.4090611776374,2023-07-27 13:39:19,Item_0,12,2023-07-27,3,13,0,0,2,0,1,False,2,2023,7
SO_37439,0,Customer_1113,4,108.78,0.9368931270120957,407.6609374255031,2023-07-27 14:20:25,Item_1,1,2023-07-27,3,14,0,0,2,1,1,False,1,2023,7
SO_37439,1,Customer_1113,3,202.94,0.9560726745871712,582.0761657421615,2023-07-27 14:20:25,Item_1,20,2023-07-27,3,14,0,0,2,1,1,False,1,2023,7
SO_37440,0,Customer_1260,1,345.92,1.0,345.92,2023-07-27 14:24:10,Item_0,14,2023-07-27,3,14,0,0,1,1,0,False,0,2023,7
SO_37441,0,Customer_1426,1,192.22,0.9801740775030559,188.4090611776374,2023-07-27 14:25:09,Item_0,12,2023-07-27,3,14,0,0,1,1,1,False,2,2023,7
SO_37442,0,Customer_1113,1,169.69,0.9758580699932173,165.59335589714905,2023-07-27 14:37:44,Item_10,13,2023-07-27,3,14,0,0,2,1,1,True,1,2023,7
SO_37443,0,Customer_106,4,345.92,1.0,1383.68,2023-07-27 14:42:52,Item_0,14,2023-07-27,3,14,0,0,1,0,0,False,1,2023,7
SO_37444,0,Customer_1169,1,179.59,0.8420236340407067,151.2190244373705,2023-07-27 14:53:07,Item_6,6,2023-07-27,3,14,0,0,1,1,0,False,2,2023,7
SO_37445,0,Customer_1595,2,176.5,0.8916747247730116,314.7611778448731,2023-07-27 14:59:38,Item_6,15,2023-07-27,3,14,0,0,0,1,1,False,0,2023,7
SO_37446,0,Customer_793,1,202.94,0.9560726745871712,194.02538858072052,2023-07-27 15:09:56,Item_1,20,2023-07-27,3,15,0,0,1,0,1,False,1,2023,7
SO_37446,1,Customer_793,2,108.78,0.9368931270120957,203.83046871275155,2023-07-27 15:09:56,Item_1,1,2023-07-27,3,15,0,0,1,0,1,False,1,2023,7
SO_37447,0,Customer_1412,2,202.94,0.9560726745871712,388.05077716144103,2023-07-27 15:13:17,Item_1,20,2023-07-27,3,15,0,0,0,2,0,False,0,2023,7
SO_37447,1,Customer_1412,2,108.78,0.9368931270120957,203.83046871275155,2023-07-27 15:13:17,Item_1,1,2023-07-27,3,15,0,0,0,2,0,False,0,2023,7
SO_37448,0,Customer_928,1,170.82,0.9492979920042305,162.15908299416265,2023-07-27 15:22:11,Item_4,18,2023-07-27,3,15,0,0,1,1,2,False,2,2023,7
SO_37449,0,Customer_1022,1,123.25,1.0,123.25,2023-07-27 15:26:33,Item_0,0,2023-07-27,3,15,0,0,0,1,0,False,2,2023,7
SO_37450,0,Customer_817,1,192.22,0.9801740775030559,188.4090611776374,2023-07-27 15:40:41,Item_0,12,2023-07-27,3,15,0,0,0,1,2,False,2,2023,7
SO_37451,0,Customer_735,1,179.59,0.8420236340407067,151.2190244373705,2023-07-27 16:12:33,Item_6,6,2023-07-27,3,16,0,0,1,1,1,False,1,2023,7
SO_37452,0,Customer_752,1,179.59,0.8420236340407067,151.2190244373705,2023-07-27 16:24:00,Item_6,6,2023-07-27,3,16,0,0,0,0,1,False,2,2023,7
SO_37452,1,Customer_752,1,176.5,0.8916747247730116,157.38058892243654,2023-07-27 16:24:00,Item_6,15,2023-07-27,3,16,0,0,0,0,1,False,2,2023,7
SO_37454,0,Customer_860,2,94.12,1.0,188.24,2023-07-27 16:39:42,Item_5,5,2023-07-27,3,16,0,0,0,1,2,False,0,2023,7
SO_37453,0,Customer_607,1,49.83,0.9892925796229531,49.29644924261175,2023-07-27 16:40:50,Item_3,3,2023-07-27,3,16,0,0,1,0,1,False,1,2023,7
SO_37453,1,Customer_607,1,202.94,0.9560726745871712,194.02538858072052,2023-07-27 16:40:50,Item_1,20,2023-07-27,3,16,0,0,1,0,1,False,1,2023,7
SO_37455,0,Customer_1456,1,94.12,1.0,94.12,2023-07-27 16:53:33,Item_5,5,2023-07-27,3,16,0,0,0,1,1,False,0,2023,7
SO_37456,0,Customer_354,1,31.94,0.844127719187222,26.96143935083987,2023-07-27 17:06:27,Item_11,11,2023-07-27,3,17,0,0,0,2,0,False,0,2023,7
SO_37457,0,Customer_464,2,202.94,0.9560726745871712,388.05077716144103,2023-07-27 17:22:43,Item_1,20,2023-07-27,3,17,0,0,0,2,0,False,2,2023,7
SO_37457,1,Customer_464,3,108.78,0.9368931270120957,305.74570306912733,2023-07-27 17:22:43,Item_1,1,2023-07-27,3,17,0,0,0,2,0,False,2,2023,7
SO_37458,0,Customer_780,1,192.22,0.9801740775030559,188.4090611776374,2023-07-27 17:25:44,Item_0,12,2023-07-27,3,17,0,0,1,1,1,False,1,2023,7
SO_37458,1,Customer_780,2,123.25,1.0,246.5,2023-07-27 17:25:44,Item_0,0,2023-07-27,3,17,0,0,1,1,1,False,1,2023,7
SO_37459,0,Customer_780,1,86.77,1.0,86.77,2023-07-27 17:32:50,Item_3,17,2023-07-27,3,17,0,0,1,1,1,True,1,2023,7
SO_37460,0,Customer_780,2,169.69,0.9758580699932173,331.1867117942981,2023-07-27 17:37:47,Item_10,13,2023-07-27,3,17,0,0,1,1,1,True,1,2023,7
SO_37461,0,Customer_1430,1,94.12,1.0,94.12,2023-07-27 17:49:38,Item_5,5,2023-07-27,3,17,0,0,1,1,0,False,2,2023,7
SO_37462,0,Customer_495,1,202.94,0.9560726745871712,194.02538858072052,2023-07-27 17:59:47,Item_1,20,2023-07-27,3,17,0,0,0,1,0,False,2,2023,7
SO_37463,0,Customer_1549,1,86.77,1.0,86.77,2023-07-27 17:59:51,Item_3,17,2023-07-27,3,17,0,0,0,0,0,False,0,2023,7
SO_37464,0,Customer_1224,3,202.94,0.9560726745871712,582.0761657421615,2023-07-27 18:05:10,Item_1,20,2023-07-27,3,18,0,0,1,0,1,False,2,2023,7
SO_37464,1,Customer_1224,6,108.78,0.9368931270120957,611.4914061382547,2023-07-27 18:05:10,Item_1,1,2023-07-27,3,18,0,0,1,0,1,False,2,2023,7
SO_37466,0,Customer_780,2,345.92,1.0,691.84,2023-07-27 18:07:45,Item_0,14,2023-07-27,3,18,0,0,1,1,1,True,1,2023,7
SO_37466,1,Customer_780,2,123.25,1.0,246.5,2023-07-27 18:07:45,Item_0,0,2023-07-27,3,18,0,0,1,1,1,True,1,2023,7
SO_37465,0,Customer_826,1,179.59,0.8420236340407067,151.2190244373705,2023-07-27 18:10:46,Item_6,6,2023-07-27,3,18,0,0,1,1,2,False,0,2023,7
SO_37467,0,Customer_222,2,49.83,0.9892925796229531,98.5928984852235,2023-07-27 18:59:09,Item_3,3,2023-07-27,3,18,0,0,1,1,0,False,2,2023,7
SO_37468,0,Customer_781,2,67.72,0.9372610394937644,126.94263518903544,2023-07-27 19:40:25,Item_10,10,2023-07-27,3,19,0,0,1,1,1,False,2,2023,7
SO_37469,0,Customer_1395,1,192.22,0.9801740775030559,188.4090611776374,2023-07-27 20:04:58,Item_0,12,2023-07-27,3,20,0,1,1,1,1,False,2,2023,7
SO_37471,0,Customer_597,3,86.77,1.0,260.31,2023-07-27 20:14:35,Item_3,17,2023-07-27,3,20,0,1,0,1,1,False,0,2023,7
SO_37470,0,Customer_1389,1,155.39,1.0,155.39,2023-07-27 20:17:11,Item_2,22,2023-07-27,3,20,0,1,0,1,2,False,0,2023,7
SO_37472,0,Customer_130,1,70.1,0.9074662684879797,63.61338542100737,2023-07-27 20:27:45,Item_11,21,2023-07-27,3,20,0,1,1,1,0,False,2,2023,7
SO_37473,0,Customer_993,3,108.78,0.9368931270120957,305.74570306912733,2023-07-27 20:31:53,Item_1,1,2023-07-27,3,20,0,1,0,0,2,False,0,2023,7
SO_37474,0,Customer_993,1,345.92,1.0,345.92,2023-07-27 20:47:38,Item_0,14,2023-07-27,3,20,0,1,0,0,2,True,0,2023,7
SO_37476,0,Customer_1238,1,97.89,0.8809181350649928,86.23307624151215,2023-07-27 20:59:04,Item_2,16,2023-07-27,3,20,0,1,0,1,0,False,0,2023,7
SO_37475,0,Customer_532,1,86.77,1.0,86.77,2023-07-27 21:00:15,Item_3,17,2023-07-27,3,21,0,1,0,1,1,False,2,2023,7
SO_37475,1,Customer_532,1,49.83,0.9892925796229531,49.29644924261175,2023-07-27 21:00:15,Item_3,3,2023-07-27,3,21,0,1,0,1,1,False,2,2023,7
SO_37477,0,Customer_926,2,94.12,1.0,188.24,2023-07-27 21:25:42,Item_5,5,2023-07-27,3,21,0,1,0,1,2,False,0,2023,7
SO_37479,0,Customer_511,1,86.77,1.0,86.77,2023-07-27 22:02:38,Item_3,17,2023-07-27,3,22,0,1,1,0,1,False,2,2023,7
SO_37478,0,Customer_1516,5,94.12,1.0,470.6,2023-07-27 22:02:50,Item_5,5,2023-07-27,3,22,0,1,2,2,0,False,2,2023,7
SO_37480,0,Customer_19,2,202.94,0.9560726745871712,388.05077716144103,2023-07-27 22:22:20,Item_1,20,2023-07-27,3,22,0,1,1,1,0,False,2,2023,7
SO_37480,1,Customer_19,2,108.78,0.9368931270120957,203.83046871275155,2023-07-27 22:22:20,Item_1,1,2023-07-27,3,22,0,1,1,1,0,False,2,2023,7
SO_37481,0,Customer_309,3,202.94,0.9560726745871712,582.0761657421615,2023-07-27 22:52:46,Item_1,20,2023-07-27,3,22,0,1,1,1,0,False,2,2023,7
SO_37482,0,Customer_1008,2,202.94,0.9560726745871712,388.05077716144103,2023-07-27 23:26:20,Item_1,20,2023-07-27,3,23,0,1,1,0,0,False,1,2023,7
SO_37482,1,Customer_1008,1,108.78,0.9368931270120957,101.91523435637578,2023-07-27 23:26:20,Item_1,1,2023-07-27,3,23,0,1,1,0,0,False,1,2023,7
SO_37483,0,Customer_395,1,49.83,0.9892925796229531,49.29644924261175,2023-07-27 23:35:40,Item_3,3,2023-07-27,3,23,0,1,1,2,0,False,2,2023,7
SO_37484,0,Customer_1008,1,108.78,0.9368931270120957,101.91523435637578,2023-07-27 23:42:44,Item_1,1,2023-07-27,3,23,0,1,1,0,0,True,1,2023,7
SO_37485,0,Customer_1274,1,192.22,0.9801740775030559,188.4090611776374,2023-07-27 23:56:45,Item_0,12,2023-07-27,3,23,0,1,1,0,1,False,2,2023,7
SO_37486,0,Customer_1427,1,179.59,0.8322339375836953,149.46089285065585,2023-07-28 00:03:13,Item_6,6,2023-07-28,4,0,0,1,1,1,0,False,0,2023,7
SO_37487,0,Customer_1257,1,108.78,0.9743848245338448,105.99358121279164,2023-07-28 00:11:28,Item_1,1,2023-07-28,4,0,0,1,1,1,1,False,2,2023,7
SO_37487,1,Customer_1257,3,202.94,0.9393537431706968,571.8973459171835,2023-07-28 00:11:28,Item_1,20,2023-07-28,4,0,0,1,1,1,1,False,2,2023,7
SO_37488,2,Customer_265,1,86.77,0.8561362022620902,74.28693827028157,2023-07-28 00:29:13,Item_3,17,2023-07-28,4,0,0,1,1,1,0,False,2,2023,7
SO_37488,3,Customer_265,1,49.83,0.9642848995025305,48.05031654221109,2023-07-28 00:29:13,Item_3,3,2023-07-28,4,0,0,1,1,1,0,False,2,2023,7
SO_37488,0,Customer_265,1,202.94,0.9393537431706968,190.6324486390612,2023-07-28 00:29:13,Item_1,20,2023-07-28,4,0,0,1,1,1,0,False,2,2023,7
SO_37488,1,Customer_265,1,108.78,0.9743848245338448,105.99358121279164,2023-07-28 00:29:13,Item_1,1,2023-07-28,4,0,0,1,1,1,0,False,2,2023,7
SO_37489,0,Customer_56,2,49.83,0.9642848995025305,96.10063308442218,2023-07-28 00:38:55,Item_3,3,2023-07-28,4,0,0,1,0,1,0,False,0,2023,7
SO_37490,0,Customer_1208,1,176.5,0.9858565755222416,174.00368557967565,2023-07-28 01:01:09,Item_6,15,2023-07-28,4,1,0,1,0,1,1,False,0,2023,7
SO_37491,0,Customer_216,1,108.78,0.9743848245338448,105.99358121279164,2023-07-28 02:09:50,Item_1,1,2023-07-28,4,2,0,1,0,1,0,False,2,2023,7
SO_37492,0,Customer_40,2,49.83,0.9642848995025305,96.10063308442218,2023-07-28 02:45:21,Item_3,3,2023-07-28,4,2,0,1,0,1,0,False,2,2023,7
SO_37493,0,Customer_1030,1,49.83,0.9642848995025305,48.05031654221109,2023-07-28 04:48:15,Item_3,3,2023-07-28,4,4,0,1,0,1,0,False,0,2023,7
SO_37494,0,Customer_675,1,94.12,0.9754647921426508,91.8107462364663,2023-07-28 07:02:59,Item_5,5,2023-07-28,4,7,0,0,2,1,1,False,1,2023,7
SO_37495,0,Customer_1499,1,176.5,0.9858565755222416,174.00368557967565,2023-07-28 08:18:48,Item_6,15,2023-07-28,4,8,0,0,1,0,0,False,0,2023,7
SO_37496,0,Customer_643,4,155.39,0.9195875715207685,571.5788509544489,2023-07-28 10:03:33,Item_2,22,2023-07-28,4,10,0,0,0,2,1,False,2,2023,7
SO_37497,0,Customer_650,3,108.78,0.9743848245338448,317.9807436383749,2023-07-28 10:16:22,Item_1,1,2023-07-28,4,10,0,0,1,2,1,False,1,2023,7
SO_37497,1,Customer_650,2,202.94,0.9393537431706968,381.2648972781224,2023-07-28 10:16:22,Item_1,20,2023-07-28,4,10,0,0,1,2,1,False,1,2023,7
SO_37498,0,Customer_187,2,86.77,0.8561362022620902,148.57387654056313,2023-07-28 10:34:33,Item_3,17,2023-07-28,4,10,0,0,0,0,0,False,0,2023,7
SO_37499,0,Customer_1033,1,345.92,0.9512815702125281,329.06732076791775,2023-07-28 10:56:15,Item_0,14,2023-07-28,4,10,0,0,1,1,0,False,1,2023,7
SO_37500,0,Customer_632,1,345.92,0.9512815702125281,329.06732076791775,2023-07-28 11:02:45,Item_0,14,2023-07-28,4,11,0,0,1,1,1,False,1,2023,7
SO_37501,0,Customer_1452,1,86.77,0.8561362022620902,74.28693827028157,2023-07-28 11:08:43,Item_3,17,2023-07-28,4,11,0,0,2,0,0,False,2,2023,7
SO_37502,0,Customer_1564,1,49.83,0.9642848995025305,48.05031654221109,2023-07-28 11:08:43,Item_3,3,2023-07-28,4,11,0,0,1,1,0,False,0,2023,7
SO_37502,1,Customer_1564,2,86.77,0.8561362022620902,148.57387654056313,2023-07-28 11:08:43,Item_3,17,2023-07-28,4,11,0,0,1,1,0,False,0,2023,7
SO_37503,1,Customer_1124,1,202.94,0.9393537431706968,190.6324486390612,2023-07-28 11:18:05,Item_1,20,2023-07-28,4,11,0,0,1,0,0,False,2,2023,7
SO_37503,0,Customer_1124,2,108.78,0.9743848245338448,211.98716242558328,2023-07-28 11:18:05,Item_1,1,2023-07-28,4,11,0,0,1,0,0,False,2,2023,7
SO_37504,0,Customer_1110,1,108.78,0.9743848245338448,105.99358121279164,2023-07-28 11:23:00,Item_1,1,2023-07-28,4,11,0,0,1,2,0,False,2,2023,7
SO_37506,0,Customer_1564,1,86.77,0.8561362022620902,74.28693827028157,2023-07-28 11:37:45,Item_3,17,2023-07-28,4,11,0,0,1,1,0,True,0,2023,7
SO_37505,0,Customer_1571,3,108.78,0.9743848245338448,317.9807436383749,2023-07-28 11:38:13,Item_1,1,2023-07-28,4,11,0,0,2,1,1,False,2,2023,7
SO_37507,0,Customer_1110,1,123.25,0.9266465574723198,114.20918820846342,2023-07-28 11:41:31,Item_0,0,2023-07-28,4,11,0,0,1,2,0,True,2,2023,7
SO_37507,1,Customer_1110,1,192.22,0.9770919445555514,187.81661358246808,2023-07-28 11:41:31,Item_0,12,2023-07-28,4,11,0,0,1,2,0,True,2,2023,7
SO_37509,0,Customer_28,2,108.78,0.9743848245338448,211.98716242558328,2023-07-28 11:53:49,Item_1,1,2023-07-28,4,11,0,0,0,0,0,False,2,2023,7
SO_37509,1,Customer_28,1,202.94,0.9393537431706968,190.6324486390612,2023-07-28 11:53:49,Item_1,20,2023-07-28,4,11,0,0,0,0,0,False,2,2023,7
SO_37508,0,Customer_1019,3,94.12,0.9754647921426508,275.4322387093989,2023-07-28 12:18:55,Item_5,5,2023-07-28,4,12,0,0,1,2,2,False,2,2023,7
SO_37510,0,Customer_754,1,176.5,0.9858565755222416,174.00368557967565,2023-07-28 12:19:30,Item_6,15,2023-07-28,4,12,0,0,0,0,1,False,2,2023,7
SO_37511,0,Customer_1435,4,94.37,0.9474908738438848,357.6588550585896,2023-07-28 12:24:21,Item_7,7,2023-07-28,4,12,0,0,1,2,2,False,0,2023,7
SO_37512,0,Customer_53,2,94.12,0.9754647921426508,183.6214924729326,2023-07-28 12:28:32,Item_5,5,2023-07-28,4,12,0,0,0,0,0,False,2,2023,7
SO_37513,0,Customer_218,1,68.59,0.9460763128829658,64.89137430064262,2023-07-28 12:36:38,Item_4,4,2023-07-28,4,12,0,0,0,1,0,False,2,2023,7
SO_37513,1,Customer_218,1,170.82,0.992946751440614,169.61516408108568,2023-07-28 12:36:38,Item_4,18,2023-07-28,4,12,0,0,0,1,0,False,2,2023,7
SO_37514,0,Customer_1491,4,53.18,1.0,212.72,2023-07-28 12:45:05,Item_8,8,2023-07-28,4,12,0,0,0,1,0,False,0,2023,7
SO_37515,1,Customer_1088,2,49.83,0.9642848995025305,96.10063308442218,2023-07-28 13:57:07,Item_3,3,2023-07-28,4,13,0,0,0,1,0,False,0,2023,7
SO_37515,0,Customer_1088,1,86.77,0.8561362022620902,74.28693827028157,2023-07-28 13:57:07,Item_3,17,2023-07-28,4,13,0,0,0,1,0,False,0,2023,7
SO_37516,0,Customer_721,3,345.92,0.9512815702125281,987.2019623037531,2023-07-28 14:02:57,Item_0,14,2023-07-28,4,14,0,0,0,1,1,False,2,2023,7
SO_37516,1,Customer_721,1,192.22,0.9770919445555514,187.81661358246808,2023-07-28 14:02:57,Item_0,12,2023-07-28,4,14,0,0,0,1,1,False,2,2023,7
SO_37517,0,Customer_123,2,86.77,0.8561362022620902,148.57387654056313,2023-07-28 14:15:29,Item_3,17,2023-07-28,4,14,0,0,1,1,0,False,2,2023,7
SO_37518,0,Customer_139,1,94.12,0.9754647921426508,91.8107462364663,2023-07-28 14:19:51,Item_5,5,2023-07-28,4,14,0,0,1,1,0,False,2,2023,7
SO_37519,0,Customer_1174,3,345.92,0.9512815702125281,987.2019623037531,2023-07-28 14:57:56,Item_0,14,2023-07-28,4,14,0,0,1,1,1,False,2,2023,7
SO_37519,1,Customer_1174,3,192.22,0.9770919445555514,563.4498407474042,2023-07-28 14:57:56,Item_0,12,2023-07-28,4,14,0,0,1,1,1,False,2,2023,7
SO_37520,0,Customer_1083,4,94.37,0.9474908738438848,357.6588550585896,2023-07-28 15:03:21,Item_7,7,2023-07-28,4,15,0,0,0,0,2,False,0,2023,7
SO_37521,0,Customer_1253,1,97.89,0.9675393556077756,94.71242752044516,2023-07-28 15:20:32,Item_2,16,2023-07-28,4,15,0,0,2,1,1,False,2,2023,7
SO_37521,1,Customer_1253,1,77.04,0.9115240913155777,70.2238159949521,2023-07-28 15:20:32,Item_2,2,2023-07-28,4,15,0,0,2,1,1,False,2,2023,7
SO_37522,0,Customer_663,2,86.77,0.8561362022620902,148.57387654056313,2023-07-28 15:49:38,Item_3,17,2023-07-28,4,15,0,0,1,1,1,False,1,2023,7
SO_37523,0,Customer_1178,5,108.78,0.9743848245338448,529.9679060639581,2023-07-28 16:24:15,Item_1,1,2023-07-28,4,16,0,0,1,1,1,False,2,2023,7
SO_37524,0,Customer_1048,1,345.92,0.9512815702125281,329.06732076791775,2023-07-28 16:41:54,Item_0,14,2023-07-28,4,16,0,0,1,1,1,False,2,2023,7
SO_37525,1,Customer_960,3,67.72,0.8388961496775228,170.43014176848553,2023-07-28 16:48:37,Item_10,10,2023-07-28,4,16,0,0,1,1,2,False,2,2023,7
SO_37525,0,Customer_960,1,107.08,0.8832026807483901,94.57334305453762,2023-07-28 16:48:37,Item_10,23,2023-07-28,4,16,0,0,1,1,2,False,2,2023,7
SO_37526,0,Customer_259,1,48.32,0.9435266417955817,45.59120733156251,2023-07-28 17:11:12,Item_9,9,2023-07-28,4,17,0,0,1,2,0,False,2,2023,7
SO_37527,1,Customer_136,3,108.78,0.9743848245338448,317.9807436383749,2023-07-28 17:22:59,Item_1,1,2023-07-28,4,17,0,0,0,1,0,False,0,2023,7
SO_37527,0,Customer_136,1,202.94,0.9393537431706968,190.6324486390612,2023-07-28 17:22:59,Item_1,20,2023-07-28,4,17,0,0,0,1,0,False,0,2023,7
SO_37528,0,Customer_625,2,169.69,0.8651404926458395,293.611380394145,2023-07-28 17:50:16,Item_10,13,2023-07-28,4,17,0,0,0,2,1,False,2,2023,7
