fo_id,so_id,customer_id,address_lon,lo_id,status,processed_time,warehouse_id,player_group_id,address_lat,content,is_open,created_time,fulfilled_time,distance,estimated_cost,time_diff_hours,is_multi_order,multi_order_group,order_in_group,merged_cost
FO_30613,SO_29867,Customer_802,103.93429,LO_28697,fulfilled,2022-11-23 19:00:20,Warehouse_1,IE5405_FY24S2_G13,1.33295,{'SKU_3': 1},False,2022-11-23 18:35:10,2022-11-24 17:10:40,8.792,8.792,534.0,False,4643,62,6.1544
FO_33012,SO_32259,Customer_802,103.93429,LO_31040,fulfilled,2023-02-26 12:00:20,Warehouse_1,IE5405_FY24S2_G13,1.33295,{'SKU_0': 1},False,2023-02-26 12:00:10,2023-02-26 18:15:40,8.792,8.792,2273.0,False,4643,63,6.1544
FO_37175,SO_36357,Customer_802,103.93429,LO_35050,fulfilled,2023-07-11 22:00:20,Warehouse_1,IE5405_FY24S2_G13,1.33295,{'SKU_5': 2},False,2023-07-11 21:25:10,2023-07-13 06:00:40,8.792,8.792,3250.0,False,4643,64,6.1544
FO_38117,SO_37274,Customer_802,103.93429,LO_35961,fulfilled,2023-07-25 15:00:20,Warehouse_1,IE5405_FY24S2_G13,1.33295,{'SKU_3': 2},False,2023-07-25 15:00:10,2023-07-27 11:45:40,8.792,8.792,329.0,False,4643,65,6.1544
FO_40858,SO_39956,Customer_802,103.93429,LO_38533,fulfilled,2023-08-25 15:00:20,Warehouse_1,IE5405_FY24S2_G13,1.33295,{'SKU_0': 3},False,2023-08-25 15:00:10,2023-08-26 19:15:40,8.792,8.792,744.0,False,4643,66,6.1544
FO_40939,SO_40036,Customer_802,103.93429,LO_38610,fulfilled,2023-08-26 12:00:20,Warehouse_1,IE5405_FY24S2_G13,1.33295,{'SKU_0': 4},False,2023-08-26 11:15:10,2023-08-28 08:50:40,8.792,8.792,21.0,False,4643,67,6.1544
FO_41648,SO_40716,Customer_802,103.93429,LO_39257,fulfilled,2023-09-01 13:00:20,Warehouse_1,IE5405_FY24S2_G13,1.33295,{'SKU_1': 2},False,2023-09-01 12:05:10,2023-09-02 21:20:40,8.792,8.792,145.0,False,4643,68,6.1544
FO_44763,SO_43716,Customer_802,103.93429,LO_42141,fulfilled,2023-10-01 22:00:20,Warehouse_1,IE5405_FY24S2_G13,1.33295,{'SKU_2': 2},False,2023-10-01 21:40:10,2023-10-06 00:10:40,8.792,8.792,729.0,False,4643,69,6.1544
FO_47983,SO_46831,Customer_802,103.93429,LO_45137,processed,2023-11-01 18:00:20,Warehouse_1,IE5405_FY24S2_G13,1.33295,{'SKU_0': 2},True,2023-11-01 17:50:10,,8.792,8.792,740.0,False,4643,70,6.1544
FO_15368,SO_14937,Customer_803,103.87051,LO_14506,fulfilled,2022-02-16 02:00:20,Warehouse_0,IE5405_FY24S2_G13,1.31029,{'SKU_12': 3},False,2022-02-16 01:55:10,2022-02-16 17:20:40,14.564,14.564,,False,4643,71,10.194799999999999
FO_23404,SO_22876,Customer_803,103.87051,LO_22131,fulfilled,2022-09-09 19:00:20,Warehouse_0,IE5405_FY24S2_G13,1.31029,{'SKU_7': 1},False,2022-09-09 18:20:10,2022-09-11 03:35:40,14.564,14.564,4937.0,False,4643,72,10.194799999999999
FO_34106,SO_33333,Customer_803,103.87051,LO_32118,fulfilled,2023-05-04 23:00:20,Warehouse_0,IE5405_FY24S2_G13,1.31029,{'SKU_1': 6},False,2023-05-04 22:25:10,2023-05-05 12:45:40,14.564,14.564,5692.0,False,4643,73,10.194799999999999
FO_178,SO_174,Customer_803,103.87051,LO_177,fulfilled,2021-01-12 12:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_8': 1},False,2021-01-12 11:20:10,2021-01-12 13:45:40,5.62,5.62,,False,4643,74,3.9339999999999997
FO_344,SO_337,Customer_803,103.87051,LO_337,fulfilled,2021-01-22 13:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_12': 1},False,2021-01-22 12:45:10,2021-01-22 19:35:40,5.62,5.62,241.0,False,4643,75,3.9339999999999997
FO_4336,SO_4256,Customer_803,103.87051,LO_4180,fulfilled,2021-07-27 21:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_6': 2},False,2021-07-27 20:15:10,2021-07-28 10:15:40,5.62,5.62,4472.0,False,4643,76,3.9339999999999997
FO_9738,SO_9469,Customer_803,103.87051,LO_9211,fulfilled,2021-10-10 00:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_0': 2},False,2021-10-09 23:30:10,2021-10-12 05:40:40,5.62,5.62,1779.0,False,4643,77,3.9339999999999997
FO_9782,SO_9504,Customer_803,103.87051,LO_9252,fulfilled,2021-10-10 17:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_6': 4},False,2021-10-10 16:05:10,2021-10-13 11:20:40,5.62,5.62,17.0,False,4643,78,3.9339999999999997
FO_9879,SO_9599,Customer_803,103.87051,LO_9341,processed,2021-10-11 17:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_2': 3},True,2021-10-11 16:15:10,,5.62,5.62,24.0,False,4643,79,3.9339999999999997
FO_9990,SO_9702,Customer_803,103.87051,LO_9444,processed,2021-10-12 19:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_8': 6},True,2021-10-12 18:40:10,,5.62,5.62,26.0,False,4643,80,3.9339999999999997
FO_11279,SO_10954,Customer_803,103.87051,LO_10642,fulfilled,2021-11-01 14:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_0': 1},False,2021-11-01 13:05:10,2021-11-03 05:20:40,5.62,5.62,475.0,False,4643,81,3.9339999999999997
FO_11562,SO_11223,Customer_803,103.87051,LO_10891,processed,2021-11-02 12:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_4': 2},True,2021-11-02 11:55:10,,5.62,5.62,22.0,False,4643,82,3.9339999999999997
FO_14083,SO_13663,Customer_803,103.87051,LO_13263,fulfilled,2021-12-10 21:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_8': 4},False,2021-12-10 20:40:10,2021-12-11 10:55:40,5.62,5.62,921.0,False,4643,83,3.9339999999999997
FO_15467,SO_15036,Customer_803,103.87051,LO_14603,fulfilled,2022-02-23 17:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_4': 1},False,2022-02-23 16:50:10,2022-02-23 19:00:40,5.62,5.62,1796.0,False,4643,84,3.9339999999999997
FO_15817,SO_15381,Customer_803,103.87051,LO_14949,fulfilled,2022-03-24 21:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_6': 2},False,2022-03-24 20:50:10,2022-03-25 09:10:40,5.62,5.62,700.0,False,4643,85,3.9339999999999997
FO_17747,SO_17303,Customer_803,103.87051,LO_16822,fulfilled,2022-06-17 20:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_4': 2},False,2022-06-17 20:00:10,2022-06-18 14:20:40,5.62,5.62,2039.0,False,4643,86,3.9339999999999997
FO_21689,SO_21189,Customer_803,103.87051,LO_20537,fulfilled,2022-08-20 21:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_0': 2},False,2022-08-20 20:50:10,2022-08-23 01:50:40,5.62,5.62,1537.0,False,4643,87,3.9339999999999997
FO_26787,SO_26179,Customer_803,103.87051,LO_25221,fulfilled,2022-10-17 18:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_1': 3},False,2022-10-17 17:30:10,2022-10-20 13:25:40,5.62,5.62,1389.0,False,4643,88,3.9339999999999997
FO_31679,SO_30937,Customer_803,103.87051,LO_29733,fulfilled,2022-12-21 11:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_11': 2},False,2022-12-21 10:05:10,2022-12-21 14:35:40,5.62,5.62,1553.0,False,4643,89,3.9339999999999997
FO_36741,SO_35923,Customer_803,103.87051,LO_34639,fulfilled,2023-07-04 13:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_1': 16},False,2023-07-04 12:55:10,2023-07-05 21:40:40,5.62,5.62,4682.0,False,4643,90,3.9339999999999997
FO_40206,SO_39317,Customer_803,103.87051,LO_37930,fulfilled,2023-08-18 22:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_6': 2},False,2023-08-18 21:20:10,2023-08-19 22:40:40,5.62,5.62,1089.0,False,4643,91,3.9339999999999997
FO_40287,SO_39397,Customer_803,103.87051,LO_38003,fulfilled,2023-08-19 17:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,"{'SKU_6': 4, 'SKU_15': 4}",False,2023-08-19 16:35:10,2023-08-21 06:55:40,5.62,5.62,19.0,False,4643,92,3.9339999999999997
FO_41470,SO_40548,Customer_803,103.87051,LO_39092,processed,2023-08-30 23:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_1': 2},True,2023-08-30 22:30:10,,5.62,5.62,270.0,False,4643,93,3.9339999999999997
FO_45455,SO_44385,Customer_803,103.87051,LO_42781,fulfilled,2023-10-08 09:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,"{'SKU_6': 1, 'SKU_15': 1}",False,2023-10-08 08:10:10,2023-10-12 18:55:40,5.62,5.62,922.0,False,4643,94,3.9339999999999997
FO_46589,SO_45483,Customer_803,103.87051,LO_43837,fulfilled,2023-10-20 16:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_10': 12},False,2023-10-20 15:35:10,2023-10-21 11:15:40,5.62,5.62,295.0,False,4643,95,3.9339999999999997
FO_49665,SO_48410,Customer_803,103.87051,LO_46703,fulfilled,2023-11-11 13:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_6': 6},False,2023-11-11 12:05:10,2023-11-16 12:20:40,5.62,5.62,525.0,False,4643,96,3.9339999999999997
FO_51077,SO_49771,Customer_803,103.87051,LO_48011,fulfilled,2023-11-26 21:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_2': 9},False,2023-11-26 20:10:10,2023-11-27 15:15:40,5.62,5.62,368.0,False,4643,97,3.9339999999999997
FO_51841,SO_50531,Customer_803,103.87051,LO_48742,fulfilled,2023-12-11 20:00:20,Warehouse_1,IE5405_FY24S2_G13,1.31029,{'SKU_4': 2},False,2023-12-11 19:10:10,2023-12-12 00:10:40,5.62,5.62,359.0,False,4643,98,3.9339999999999997
FO_43932,SO_42925,Customer_804,103.92466,LO_41373,fulfilled,2023-09-23 16:00:20,Warehouse_0,IE5405_FY24S2_G13,1.32654,{'SKU_14': 2},False,2023-09-23 15:10:10,2023-09-26 20:45:40,20.564,20.564,,False,4643,99,14.394799999999998
FO_1346,SO_1324,Customer_804,103.92466,LO_1326,fulfilled,2021-04-28 15:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_3': 2},False,2021-04-28 14:50:10,2021-04-28 19:25:40,8.091,8.091,,False,4643,100,5.6636999999999995
FO_3628,SO_3568,Customer_804,103.92466,LO_3515,fulfilled,2021-07-14 10:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_1': 4},False,2021-07-14 09:30:10,2021-07-14 17:35:40,8.091,8.091,1843.0,False,4643,101,5.6636999999999995
FO_3630,SO_3570,Customer_804,103.92466,LO_3515,fulfilled,2021-07-14 10:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_4': 4},False,2021-07-14 09:45:10,2021-07-14 17:35:40,8.091,8.091,0.0,False,4643,102,5.6636999999999995
FO_9405,SO_9148,Customer_804,103.92466,LO_8907,processed,2021-10-05 19:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_7': 1},True,2021-10-05 19:00:10,,8.091,8.091,2001.0,False,4643,103,5.6636999999999995
FO_10044,SO_9749,Customer_804,103.92466,LO_9496,processed,2021-10-13 15:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_3': 2},True,2021-10-13 14:05:10,,8.091,8.091,188.0,False,4643,104,5.6636999999999995
FO_12473,SO_12092,Customer_804,103.92466,LO_11744,processed,2021-11-11 10:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_0': 6},True,2021-11-11 09:55:10,,8.091,8.091,691.0,False,4643,105,5.6636999999999995
FO_12498,SO_12114,Customer_804,103.92466,LO_11780,processed,2021-11-11 11:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,"{'SKU_0': 3, 'SKU_7': 1}",True,2021-11-11 10:25:10,,8.091,8.091,1.0,True,4644,0,8.091
FO_14273,SO_13852,Customer_804,103.92466,LO_13438,processed,2021-12-16 17:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_0': 6},True,2021-12-16 16:05:10,,8.091,8.091,846.0,False,4645,0,8.091
FO_16354,SO_15921,Customer_804,103.92466,LO_15479,fulfilled,2022-05-03 11:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_7': 1},False,2022-05-03 10:35:10,2022-05-03 16:40:40,8.091,8.091,3306.0,False,4645,1,5.6636999999999995
FO_19172,SO_18713,Customer_804,103.92466,LO_18174,fulfilled,2022-07-16 10:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_1': 6},False,2022-07-16 09:25:10,2022-07-17 13:45:40,8.091,8.091,1775.0,False,4645,2,5.6636999999999995
FO_20563,SO_20086,Customer_804,103.92466,LO_19491,fulfilled,2022-08-06 10:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_3': 1},False,2022-08-06 09:35:10,2022-08-07 06:05:40,8.091,8.091,504.0,False,4645,3,5.6636999999999995
FO_21919,SO_21416,Customer_804,103.92466,LO_20751,processed,2022-08-23 21:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_0': 9},True,2022-08-23 20:35:10,,8.091,8.091,419.0,False,4645,4,5.6636999999999995
FO_24055,SO_23514,Customer_804,103.92466,LO_22732,fulfilled,2022-09-17 09:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_3': 2},False,2022-09-17 08:55:10,2022-09-18 15:45:40,8.091,8.091,588.0,False,4645,5,5.6636999999999995
FO_25114,SO_24539,Customer_804,103.92466,LO_23708,processed,2022-09-28 12:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_0': 1},True,2022-09-28 11:10:10,,8.091,8.091,267.0,False,4645,6,5.6636999999999995
FO_26290,SO_25693,Customer_804,103.92466,LO_24769,fulfilled,2022-10-11 11:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_1': 5},False,2022-10-11 10:10:10,2022-10-13 20:20:40,8.091,8.091,311.0,False,4645,7,5.6636999999999995
FO_26587,SO_25987,Customer_804,103.92466,LO_25041,fulfilled,2022-10-15 12:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_0': 6},False,2022-10-15 11:30:10,2022-10-16 10:15:40,8.091,8.091,97.0,False,4645,8,5.6636999999999995
FO_27174,SO_26556,Customer_804,103.92466,LO_25572,fulfilled,2022-10-21 23:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_3': 1},False,2022-10-21 22:25:10,2022-10-22 23:10:40,8.091,8.091,155.0,False,4645,9,5.6636999999999995
FO_29443,SO_28730,Customer_804,103.92466,LO_27628,fulfilled,2022-11-11 12:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_0': 3},False,2022-11-11 11:20:10,2022-11-15 07:05:40,8.091,8.091,493.0,False,4645,10,5.6636999999999995
FO_31410,SO_30667,Customer_804,103.92466,LO_29469,fulfilled,2022-12-13 12:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_7': 1},False,2022-12-13 11:20:10,2022-12-13 20:50:40,8.091,8.091,768.0,False,4645,11,5.6636999999999995
FO_32542,SO_31796,Customer_804,103.92466,LO_30575,fulfilled,2023-01-29 17:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_3': 4},False,2023-01-29 16:15:10,2023-01-29 17:40:40,8.091,8.091,1133.0,False,4645,12,5.6636999999999995
FO_40236,SO_39347,Customer_804,103.92466,LO_37959,fulfilled,2023-08-19 10:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_1': 8},False,2023-08-19 09:10:10,2023-08-20 05:05:40,8.091,8.091,4841.0,False,4645,13,5.6636999999999995
FO_43931,SO_42925,Customer_804,103.92466,LO_41380,fulfilled,2023-09-23 16:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_2': 2},False,2023-09-23 15:10:10,2023-09-25 06:20:40,8.091,8.091,846.0,False,4645,14,5.6636999999999995
FO_46866,SO_45745,Customer_804,103.92466,LO_44105,fulfilled,2023-10-23 18:00:20,Warehouse_1,IE5405_FY24S2_G13,1.32654,{'SKU_0': 4},False,2023-10-23 17:50:10,2023-10-26 10:55:40,8.091,8.091,722.0,False,4645,15,5.6636999999999995
FO_27486,SO_26856,Customer_805,103.91922,LO_25848,processed,2022-10-25 18:00:20,Warehouse_0,IE5405_FY24S2_G13,1.36382,{'SKU_15': 1},True,2022-10-25 17:45:10,,20.525,20.525,,False,4645,16,14.367499999999998
FO_48320,SO_47157,Customer_805,103.91922,LO_45438,processed,2023-11-02 11:00:20,Warehouse_0,IE5405_FY24S2_G13,1.36382,{'SKU_3': 4},True,2023-11-02 10:25:10,,20.525,20.525,8945.0,False,4645,17,14.367499999999998
FO_709,SO_696,Customer_805,103.91922,LO_697,fulfilled,2021-02-28 11:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_8': 3},False,2021-02-28 10:15:10,2021-02-28 16:55:40,6.604,6.604,,False,4645,18,4.6228
FO_1515,SO_1487,Customer_805,103.91922,LO_1492,fulfilled,2021-05-10 13:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_3': 4},False,2021-05-10 12:15:10,2021-05-10 19:40:40,6.604,6.604,1706.0,False,4645,19,4.6228
FO_1787,SO_1760,Customer_805,103.91922,LO_1760,fulfilled,2021-05-28 01:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_1': 1},False,2021-05-28 00:05:10,2021-05-28 12:35:40,6.604,6.604,420.0,False,4645,20,4.6228
FO_2502,SO_2461,Customer_805,103.91922,LO_2452,processed,2021-06-17 14:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_1': 2},True,2021-06-17 13:25:10,,6.604,6.604,493.0,False,4645,21,4.6228
FO_4092,SO_4023,Customer_805,103.91922,LO_3953,fulfilled,2021-07-23 21:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_7': 1},False,2021-07-23 20:55:10,2021-07-24 19:30:40,6.604,6.604,871.0,False,4645,22,4.6228
FO_7203,SO_7030,Customer_805,103.91922,LO_6862,processed,2021-09-06 20:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_1': 3},True,2021-09-06 19:35:10,,6.604,6.604,1079.0,False,4645,23,4.6228
FO_12695,SO_12304,Customer_805,103.91922,LO_11953,processed,2021-11-11 16:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_12': 3},True,2021-11-11 15:45:10,,6.604,6.604,1580.0,False,4645,24,4.6228
FO_15640,SO_15208,Customer_805,103.91922,LO_14775,fulfilled,2022-03-10 21:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_12': 2},False,2022-03-10 20:05:10,2022-03-11 10:30:40,6.604,6.604,2861.0,False,4645,25,4.6228
FO_15984,SO_15551,Customer_805,103.91922,LO_15110,fulfilled,2022-04-06 12:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_1': 1},False,2022-04-06 11:25:10,2022-04-06 17:50:40,6.604,6.604,639.0,False,4645,26,4.6228
FO_17632,SO_17189,Customer_805,103.91922,LO_16715,processed,2022-06-16 15:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_10': 1},True,2022-06-16 14:45:10,,6.604,6.604,1707.0,False,4645,27,4.6228
FO_17635,SO_17192,Customer_805,103.91922,LO_16722,processed,2022-06-16 16:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_1': 4},True,2022-06-16 15:10:10,,6.604,6.604,1.0,True,4646,0,6.604
FO_18670,SO_18215,Customer_805,103.91922,LO_17699,processed,2022-07-07 10:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_1': 6},True,2022-07-07 09:25:10,,6.604,6.604,498.0,False,4647,0,6.604
FO_22082,SO_21580,Customer_805,103.91922,LO_20907,fulfilled,2022-08-25 21:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,"{'SKU_2': 1, 'SKU_14': 1}",False,2022-08-25 20:20:10,2022-08-26 10:20:40,6.604,6.604,1187.0,False,4647,1,4.6228
FO_22518,SO_22003,Customer_805,103.91922,LO_21318,processed,2022-08-30 19:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_0': 6},True,2022-08-30 18:55:10,,6.604,6.604,118.0,False,4647,2,4.6228
FO_23257,SO_22729,Customer_805,103.91922,LO_21993,processed,2022-09-07 21:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_6': 2},True,2022-09-07 20:55:10,,6.604,6.604,194.0,False,4647,3,4.6228
FO_24290,SO_23743,Customer_805,103.91922,LO_22957,fulfilled,2022-09-19 19:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_0': 4},False,2022-09-19 18:30:10,2022-09-22 00:20:40,6.604,6.604,286.0,False,4647,4,4.6228
FO_26074,SO_25479,Customer_805,103.91922,LO_24572,fulfilled,2022-10-08 12:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_2': 2},False,2022-10-08 11:40:10,2022-10-09 13:10:40,6.604,6.604,449.0,False,4647,5,4.6228
FO_27485,SO_26856,Customer_805,103.91922,LO_25850,fulfilled,2022-10-25 18:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_6': 1},False,2022-10-25 17:45:10,2022-10-27 09:10:40,6.604,6.604,414.0,False,4647,6,4.6228
FO_28096,SO_27442,Customer_805,103.91922,LO_26418,processed,2022-11-01 12:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_1': 6},True,2022-11-01 11:20:10,,6.604,6.604,162.0,False,4647,7,4.6228
FO_28117,SO_27461,Customer_805,103.91922,LO_26418,processed,2022-11-01 12:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,"{'SKU_6': 5, 'SKU_15': 5}",True,2022-11-01 11:45:10,,6.604,6.604,0.0,False,4647,8,4.6228
FO_28127,SO_27467,Customer_805,103.91922,LO_26418,processed,2022-11-01 12:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_7': 1},True,2022-11-01 12:00:10,,6.604,6.604,0.0,False,4647,9,4.6228
FO_28141,SO_27485,Customer_805,103.91922,LO_26447,processed,2022-11-01 13:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_0': 3},True,2022-11-01 12:20:10,,6.604,6.604,1.0,True,4648,0,6.604
FO_30730,SO_29985,Customer_805,103.91922,LO_28806,fulfilled,2022-11-26 19:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_1': 5},False,2022-11-26 19:00:10,2022-11-27 01:15:40,6.604,6.604,606.0,False,4649,0,6.604
FO_32168,SO_31423,Customer_805,103.91922,LO_30205,fulfilled,2023-01-07 16:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_0': 2},False,2023-01-07 16:00:10,2023-01-07 22:15:40,6.604,6.604,1005.0,False,4649,1,4.6228
FO_33698,SO_32931,Customer_805,103.91922,LO_31716,fulfilled,2023-04-12 13:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_1': 6},False,2023-04-12 12:10:10,2023-04-12 18:20:40,6.604,6.604,2277.0,False,4649,2,4.6228
FO_33769,SO_33000,Customer_805,103.91922,LO_31787,fulfilled,2023-04-17 10:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,"{'SKU_6': 2, 'SKU_15': 2}",False,2023-04-17 09:30:10,2023-04-17 13:15:40,6.604,6.604,117.0,False,4649,3,4.6228
FO_33770,SO_33001,Customer_805,103.91922,LO_31787,fulfilled,2023-04-17 10:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_12': 2},False,2023-04-17 09:50:10,2023-04-17 13:15:40,6.604,6.604,0.0,False,4649,4,4.6228
FO_34558,SO_33773,Customer_805,103.91922,LO_32561,fulfilled,2023-05-23 13:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_5': 4},False,2023-05-23 12:30:10,2023-05-24 03:25:40,6.604,6.604,867.0,False,4649,5,4.6228
FO_38043,SO_37201,Customer_805,103.91922,LO_35890,fulfilled,2023-07-24 15:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_5': 1},False,2023-07-24 14:45:10,2023-07-26 02:20:40,6.604,6.604,1490.0,False,4649,6,4.6228
FO_40354,SO_39462,Customer_805,103.91922,LO_38065,fulfilled,2023-08-20 15:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_0': 2},False,2023-08-20 14:05:10,2023-08-22 07:00:40,6.604,6.604,648.0,False,4649,7,4.6228
FO_41585,SO_40659,Customer_805,103.91922,LO_39202,fulfilled,2023-08-31 23:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_5': 3},False,2023-08-31 22:15:10,2023-09-01 15:00:40,6.604,6.604,272.0,False,4649,8,4.6228
FO_45662,SO_44581,Customer_805,103.91922,LO_42979,processed,2023-10-10 17:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_0': 3},True,2023-10-10 16:20:10,,6.604,6.604,954.0,False,4649,9,4.6228
FO_47437,SO_46303,Customer_805,103.91922,LO_44639,processed,2023-10-30 01:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36382,{'SKU_0': 12},True,2023-10-30 00:40:10,,6.604,6.604,464.0,False,4649,10,4.6228
FO_47620,SO_46482,Customer_806,103.80848,LO_44801,processed,2023-11-01 03:00:20,Warehouse_0,IE5405_FY24S2_G13,1.3176,{'SKU_2': 9},True,2023-11-01 03:00:10,,7.626,7.626,,False,4649,11,5.3382
FO_399,SO_388,Customer_806,103.80848,LO_389,fulfilled,2021-01-25 15:00:20,Warehouse_1,IE5405_FY24S2_G13,1.3176,{'SKU_1': 1},False,2021-01-25 14:40:10,2021-01-25 17:50:40,7.406,7.406,,False,4649,12,5.1842
FO_596,SO_585,Customer_806,103.80848,LO_585,fulfilled,2021-02-13 09:00:20,Warehouse_1,IE5405_FY24S2_G13,1.3176,{'SKU_5': 3},False,2021-02-13 08:55:10,2021-02-13 09:30:40,7.406,7.406,450.0,False,4649,13,5.1842
FO_626,SO_615,Customer_806,103.80848,LO_616,fulfilled,2021-02-19 17:00:20,Warehouse_1,IE5405_FY24S2_G13,1.3176,{'SKU_11': 2},False,2021-02-19 16:05:10,2021-02-19 18:45:40,7.406,7.406,152.0,False,4649,14,5.1842
FO_3027,SO_2981,Customer_806,103.80848,LO_2951,fulfilled,2021-06-29 09:00:20,Warehouse_1,IE5405_FY24S2_G13,1.3176,{'SKU_5': 6},False,2021-06-29 09:00:10,2021-06-29 15:55:40,7.406,7.406,3112.0,False,4649,15,5.1842
